"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
41, 6.211299896240000e-01, -4.367359094194759e-02, 7.796684916013571e+05, 1.412229193357763e+05, 3.327441584866500e+05, -2.316615743429005e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.255327535709468e+04
42, 6.057599782940000e-01, -4.498807223669178e-02, 7.823967462322444e+05, 1.511027433582950e+05, 3.509414145124049e+05, -2.475981784923859e+02, 0.000000000000000e+00, 0.000000000000000e+00, 3.255071257433687e+03
43, 5.902799963950000e-01, -4.627132533375768e-02, 4.830267947208904e+05, 1.336755645630101e+05, 5.624729079607455e+05, -2.455061552603125e+02, 0.000000000000000e+00, 0.000000000000000e+00, -1.186793869639155e+03
44, 5.747100114820000e-01, -4.751950934859488e-02, 5.088921723174806e+05, 1.323674678938780e+05, 4.427306608649993e+05, -2.306236136820246e+02, 0.000000000000000e+00, 0.000000000000000e+00, 2.461910495964543e+03
45, 5.590599775310000e-01, -4.872955796694115e-02, 5.821350636118412e+05, 1.420638657474212e+05, 4.603637195999457e+05, -2.461087990009999e+02, 0.000000000000000e+00, 0.000000000000000e+00, 1.735046476884372e+03
46, 5.433599948880000e-01, -4.989683951066199e-02, 6.261499733511866e+05, 1.377186000663502e+05, 4.453563320692039e+05, -2.389963061872539e+02, 0.000000000000000e+00, 0.000000000000000e+00, -8.602862433547307e+04
47, 5.276100039480000e-01, -5.101897737545535e-02, -4.988504707973057e+05, 4.854019739468515e+03, -2.599123168649797e+04, -3.259051942081937e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.738884975407804e+04
48, 5.118399858470000e-01, -5.209138375948307e-02, -7.255032160603045e+05, 1.126152671825750e+03, -1.424658208925547e+04, 1.303559699739791e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.747943153257756e+02
49, 4.960500001910000e-01, -5.311153541819326e-02, -8.633214944606216e+05, 6.531627387439351e+02, 6.177509640834475e+03, -6.412449365812107e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.281718646616508e+02
50, 4.802699983120000e-01, -5.407492053959814e-02, -8.850968773708116e+05, 2.121527115831746e+03, -1.566682078792979e+04, 1.490163611020230e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.401193009575481e+02
51, 4.645099937920000e-01, -5.497835513414191e-02, -1.310283732159317e+05, 3.126451246295334e+03, -2.428974879264416e+04, -1.485585812386776e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.313197671743292e+02
52, 4.487800002100000e-01, -5.581859897363720e-02, 6.329764733385408e+05, 2.042146749106696e+03, -2.338371576347451e+04, -7.998318460675840e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.377045331946195e+02
53, 4.331099987030000e-01, -5.659141825851464e-02, 6.320063336506635e+05, 1.448716146995916e+03, -2.279653365305587e+04, 8.421861463566271e-03, 0.000000000000000e+00, 0.000000000000000e+00, -3.730306430268200e+02
54, 4.174999892710000e-01, -5.729416860686566e-02, 3.387687499733203e+05, 1.598102652735801e+03, -2.258901582895139e+04, 1.136145500839403e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.660746166872087e+02
55, 4.019699990750000e-01, -5.792324246601335e-02, -2.580465359953088e+05, -9.592702715653948e+01, 1.688827236709755e+03, 1.922783876664254e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.927646410806881e+02
56, 3.865399956700000e-01, -5.847520956655861e-02, -2.385143108244108e+05, -6.757876117568667e+01, 1.650529040187626e+03, 1.288182264131159e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.433947471997777e+02
57, 3.712300062180000e-01, -5.894684318665333e-02, -6.064773570108537e+05, 3.960241815243598e+02, 1.609566879103391e+03, -1.173551025358650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.065054262516750e+02
58, 3.560400009160000e-01, -5.933561549045978e-02, -5.944945266640158e+05, 4.126866329756855e+02, 1.585299162981100e+03, -1.557638747748715e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.807971868059330e+03
59, 3.409900069240000e-01, -5.963847719943702e-02, -9.972743151150198e+05, 3.306366360064609e+03, 2.268151316811583e+04, -5.172258089062312e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.878836734388127e+03
60, 3.261100053790000e-01, -5.985254444802346e-02, -9.877389672942146e+05, 3.313997542232999e+03, 2.266971584243141e+04, -5.195006578711242e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.841769945943833e+00
61, 3.113999962810000e-01, -5.997565198183213e-02, -8.791588675866928e+04, 2.583556414429538e+03, 2.172356021507947e+04, -5.005341455471971e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.544365466231301e+01
62, 2.968699932100000e-01, -6.000550062925582e-02, -8.791588675866928e+04, 2.583556414429538e+03, 2.172356021507947e+04, -5.005341455471971e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.823472909262913e+04
63, 2.825500071050000e-01, -5.994005483718394e-02, -1.446634835860726e+05, -4.428750808527484e+03, -1.102708309155668e+05, 1.613064256228695e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.292438828039855e+04
64, 2.684499919410000e-01, -5.977765596976551e-02, -1.446634835860726e+05, -4.428750808527484e+03, -1.102708309155668e+05, 1.613064256228695e+01, 0.000000000000000e+00, 0.000000000000000e+00, -8.024215618640351e+03
65, 2.545700073240000e-01, -5.951657836311273e-02, 7.318134965276700e+05, -7.718429623990130e+03, -1.881602540696051e+05, 2.485650314064866e+01, 0.000000000000000e+00, 0.000000000000000e+00, -7.149857109072243e+03
66, 2.409400045870000e-01, -5.915585896897953e-02, 6.862825957362459e+05, -7.662828657299825e+03, -1.881908394888220e+05, 2.483008109243659e+01, 0.000000000000000e+00, 0.000000000000000e+00, 4.026616162042790e+03
67, 2.275699973110000e-01, -5.869456802648413e-02, 6.952506346613724e+05, -1.229496554192789e+04, -1.309194341196670e+05, 3.073790204367489e+01, 0.000000000000000e+00, 0.000000000000000e+00, -9.186827940754900e+03
68, 2.144699990750000e-01, -5.813197420944613e-02, 7.624836939337298e+05, -1.234261578985374e+04, -1.308131244193585e+05, 3.072422969056461e+01, 0.000000000000000e+00, 0.000000000000000e+00, 4.262368920909732e+03
69, 2.016600072380000e-01, -5.746811193675738e-02, 2.288451076322948e+05, -7.654351112550140e+03, -9.591783389071986e+04, 2.121551616995101e+01, 0.000000000000000e+00, 0.000000000000000e+00, 4.037985579044104e+03
70, 1.891400069000000e-01, -5.670228146432130e-02, 2.961763660180441e+05, -7.702011554775746e+03, -9.580868227855337e+04, 2.120803237639061e+01, 0.000000000000000e+00, 0.000000000000000e+00, 5.253445574402042e+04
71, 1.769299954180000e-01, -5.583513598033686e-02, 3.834372940958717e+05, 1.336433137265805e+03, 4.963453490689026e+03, -4.440602929922632e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.323590699629216e+04
72, 1.650400012730000e-01, -5.486709202536137e-02, -8.312822407576290e+05, 2.840735716825542e+04, 3.691624595300423e+05, -5.291795509883920e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.906914549448798e+04
73, 1.534900069240000e-01, -5.379977779145956e-02, -5.804328166592927e+05, 2.402535448944301e+04, 3.353490157789317e+05, -4.160043271593965e+01, 0.000000000000000e+00, 0.000000000000000e+00, -5.011132990420077e+03
74, 1.422899961470000e-01, -5.263443049277360e-02, -5.802944519082049e+05, 2.402538237543721e+04, 3.353491998432727e+05, -4.160060129041486e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.250423731942754e+04
75, 1.314399987460000e-01, -5.137133628795417e-02, 2.087943397085007e+05, 2.682883044225610e+03, 7.803928750723583e+04, -7.667876910477870e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.668096744385022e+04
76, 1.209499984980000e-01, -5.001187382363489e-02, 3.020205361257123e+05, 6.212239075399243e+03, 1.005172122609165e+05, -1.318151998455469e+01, 0.000000000000000e+00, 0.000000000000000e+00, 5.742387120961965e+04
77, 1.108499988910000e-01, -4.856066993422563e-02, -7.257698871399529e+05, 2.678499273773646e+04, 3.893466721272089e+05, -4.931266219407897e+01, 0.000000000000000e+00, 0.000000000000000e+00, -2.016993225513145e+04
78, 1.011300012470000e-01, -4.701715290498424e-02, 4.720851550772564e+05, 6.195647594132621e+03, 1.315155443695696e+05, -1.418791855735999e+01, 0.000000000000000e+00, 0.000000000000000e+00, -4.570717154228030e+04
79, 9.181000292300000e-02, -4.538527151431038e-02, 4.211499369553046e+05, 3.403091412116853e+03, 2.170994631100653e+04, -5.591568306417939e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.900188232312576e+04
80, 8.290000259900000e-02, -4.366791468532204e-02, 4.115374597835564e+05, 3.411048040678579e+03, 2.171931332561267e+04, -5.584767174922290e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.715021098929957e+04
81, 7.440000027400000e-02, -4.186607976498817e-02, -9.274287290215329e+05, -7.427877436425226e+03, -5.765449779063849e+04, -2.053329832659825e+01, 0.000000000000000e+00, 0.000000000000000e+00, 4.734337044964170e+02
82, 6.633000075800000e-02, -3.998513962421356e-02, 8.458140603499587e+05, 2.989233372528857e+03, 1.241930204712527e+04, -2.167994114311129e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.850013679776616e+04
83, 5.869000032500000e-02, -3.802635805630503e-02, 4.290868690995587e+05, 2.798830051472608e+03, 1.936164989869401e+04, -3.175933473707722e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.529067592694495e+04
84, 5.149000138000000e-02, -3.599337852580232e-02, 4.809993088951103e+05, 6.062491231624963e+03, 1.444479870862301e+04, -1.266533620983743e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.264511513074335e+04
85, 4.473999887700000e-02, -3.389028465845557e-02, 8.522636954372599e+05, 1.269542385976138e+02, 9.326929081845856e+03, -1.386794176815908e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.023178478899457e+04
86, 3.844000026600000e-02, -3.171811260404538e-02, 8.610593431551674e+05, -1.836917235956675e+03, 2.739303803339506e+04, -2.206247899356363e+01, 0.000000000000000e+00, 0.000000000000000e+00, -3.420345056827807e+05
87, 3.260000050100000e-02, -2.948109446637338e-02, 6.420029135535207e+05, -1.860983028665092e+05, -3.743215039836919e+05, 2.630446861750884e+02, 0.000000000000000e+00, 0.000000000000000e+00, 2.305303475486787e+04
88, 2.723000012300000e-02, -2.718419978786347e-02, 7.793666768836112e+05, 2.161657797122568e+04, 6.748748266707709e+04, 1.586672980385636e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.783161256764625e+05
89, 2.232000045500000e-02, -2.482329437156798e-02, 6.257100040486685e+05, 7.764244005298163e+04, 2.041871944437262e+05, -3.629015060299791e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.442547862369153e+04
90, 1.789999939500000e-02, -2.241364555514381e-02, 4.062476749107212e+05, 2.929859340125073e+04, 9.024483322918900e+04, 2.569533384494432e+01, 0.000000000000000e+00, 0.000000000000000e+00, -4.576817597623086e+05
91, 1.394999958600000e-02, -1.994492353858276e-02, 9.447298169629199e+05, -1.963236326921729e+05, -4.450607418726021e+05, 2.057400308613720e+02, 0.000000000000000e+00, 0.000000000000000e+00, -2.749002966328736e+05
92, 1.049000024800000e-02, -1.742916196961543e-02, 9.447298169629199e+05, -1.963236326921729e+05, -4.450607418726021e+05, 2.057400308613720e+02, 0.000000000000000e+00, 0.000000000000000e+00, -4.235445874021119e+04
93, 7.519999985000000e-03, -1.486756313872443e-02, 9.307957409755029e+05, -1.320203037325875e+05, -2.701398214615396e+05, 2.078115924830606e+02, 0.000000000000000e+00, 0.000000000000000e+00, 2.850657633678044e+03
94, 5.040000193000000e-03, -1.226032473458219e-02, 8.557715281616313e+05, -1.969165528256041e+05, -4.455783460822694e+05, 2.035253005383206e+02, 0.000000000000000e+00, 0.000000000000000e+00, 7.888887782870785e+04
95, 3.049999941000000e-03, -9.605565346412577e-03, 3.417804969334746e+05, 5.297437975768339e+04, 9.965470992966139e+04, 3.850575380696809e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.456774182866472e+05
96, 1.560000004000000e-03, -6.917517506923035e-03, 7.572331034332776e+05, 2.077262939723296e+03, -6.311866998560967e+04, -2.127365098824470e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.108314127813556e+03
97, 5.600000150000000e-04, -4.173159738460802e-03, 9.720676139634545e+05, 3.311754710757587e+04, -1.146821156904107e+05, 1.406881506203231e+01, 0.000000000000000e+00, 0.000000000000000e+00, -4.192846076559867e+03
98, 5.999999800000000e-05, -1.375329724321098e-03, 1.265646959693147e+05, 2.586606694900335e+04, 9.302490816150469e+04, 9.227339081814076e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.967747329086624e+03
99, 0.000000000000000e+00, 0.000000000000000e+00, 6.526244515432739e+05, 4.341614337432694e+04, 8.574774978235271e+04, 2.977193532060735e+01, 0.000000000000000e+00, 0.000000000000000e+00, 7.770054675970797e+03
100, 5.999999800000000e-05, 1.375329724321098e-03, 1.848986899786943e+05, 4.675061793632864e+04, 1.626217222175913e+04, 1.841162477625937e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.324093106921737e+04
101, 5.600000150000000e-04, 4.173159738460802e-03, 2.649154913721676e+05, 4.886685806475935e+04, 4.377542197106170e+04, 2.395585822033111e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.238501828749771e+04
102, 1.560000004000000e-03, 6.917517506923035e-03, 8.634726188305581e+05, 4.911728664601111e+04, 5.615457275431539e+04, 1.177663737352698e+01, 0.000000000000000e+00, 0.000000000000000e+00, -2.799770246286219e+05
103, 3.049999941000000e-03, 9.605565346412577e-03, 8.017408982373737e+05, 1.574069993385507e+05, -5.928368992989725e+05, 2.866599692100055e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.104332057312079e+05
104, 5.040000193000000e-03, 1.226032473458219e-02, 4.750576071142356e+05, -2.047268173885797e+04, -3.849714393971257e+04, 7.211685704386515e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.299854218047343e+05
105, 7.519999985000000e-03, 1.486756313872443e-02, 7.795325712487542e+05, 1.687108159255688e+05, -6.326400943977039e+05, 5.813500189292867e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.770327200773073e+05
106, 1.049000024800000e-02, 1.742916196961543e-02, 5.892187082953110e+05, 9.166448737174785e+04, -4.997996162856270e+05, 5.854673425363531e+01, 0.000000000000000e+00, 0.000000000000000e+00, 9.832512098014100e+04
107, 1.394999958600000e-02, 1.994492353858276e-02, 2.469984725354775e+04, 1.964123577944978e+05, -6.139433448985745e+05, 6.238919106886627e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.863128950556441e+04
108, 1.789999939500000e-02, 2.241364555514381e-02, 8.317150637190212e+05, 1.531916571119087e+05, -5.028749122729872e+05, 4.035600212330031e+01, 0.000000000000000e+00, 0.000000000000000e+00, 7.346252453756155e+04
109, 2.232000045500000e-02, 2.482329437156798e-02, 1.294348503201618e+03, 1.997290107107494e+05, -6.070729535400278e+05, 8.813557903559207e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.918097905002436e+03
110, 2.723000012300000e-02, 2.718419978786347e-02, 1.725563237463660e+04, 1.997189544774409e+05, -6.071108776692885e+05, 8.832130753570375e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.157288922451548e+05
111, 3.260000050100000e-02, 2.948109446637338e-02, 5.047571913482840e+05, -2.924181588103695e+04, 9.718936471023844e+04, 2.808166814578063e+01, 0.000000000000000e+00, 0.000000000000000e+00, 2.306041259003668e+04
112, 3.844000026600000e-02, 3.171811260404538e-02, 5.667331975944405e+05, -2.775460193212608e+04, 1.131885523218689e+05, 2.129679101572742e+01, 0.000000000000000e+00, 0.000000000000000e+00, -2.280931670293598e+04
113, 4.473999887700000e-02, 3.389028465845557e-02, 7.025403871732099e+05, -7.950637455527911e+04, 2.415510259780495e+04, -2.320851332304989e+01, 0.000000000000000e+00, 0.000000000000000e+00, -9.909703645726810e+04
114, 5.149000138000000e-02, 3.599337852580232e-02, 1.358453921335669e+05, -7.098950966677516e+04, -3.515870545370969e+04, 2.326343173926701e+01, 0.000000000000000e+00, 0.000000000000000e+00, -1.025078980144417e+04
115, 5.869000032500000e-02, 3.802635805630503e-02, 6.532586290485945e+05, -7.156923041686432e+04, 4.871334747495619e+04, -5.253080806758000e+01, 0.000000000000000e+00, 0.000000000000000e+00, 3.992152457660718e+03
116, 6.633000075800000e-02, 3.998513962421356e-02, 6.480130109963481e+05, -4.365089998133486e+04, -6.609619686513653e+04, 5.829751626303803e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.070427914324871e+04
117, 7.440000027400000e-02, 4.186607976498817e-02, 6.650046064470783e+05, -8.907177015482083e+04, 3.061990531695270e+04, 7.488460056413338e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.913404467554167e+04
118, 8.290000259900000e-02, 4.366791468532204e-02, 6.174463404544044e+05, -9.020879713547100e+04, 4.445072540382502e+04, 9.820533376790408e-01, 0.000000000000000e+00, 0.000000000000000e+00, 5.561669835252677e+04
119, 9.181000292300000e-02, 4.538527151431038e-02, -6.882751650341939e+05, 2.774384155862276e+04, -6.955603526647006e+04, -8.478944964725461e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.848974551493777e+04
120, 1.011300012470000e-01, 4.701715290498424e-02, 5.577822112912975e+05, 5.862313307072171e+03, 1.110455609945628e+04, 1.982504596871277e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.062091000248875e+04
121, 1.108499988910000e-01, 4.856066993422563e-02, -9.035747529078816e+05, 2.416647207834201e+04, -5.677986978477391e+04, 1.301377875462486e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.179924238685308e+04
122, 1.209499984980000e-01, 5.001187382363489e-02, 7.181888698399721e+05, 3.088685829046326e+04, 1.583292498465106e+04, 7.675705256427259e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.638756750890212e+03
123, 1.314399987460000e-01, 5.137133628795417e-02, 9.809617426298559e+05, 1.783493202984118e+03, 1.348989637458116e+04, 1.064433719040069e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.289185853903400e+04
124, 1.422899961470000e-01, 5.263443049277360e-02, 5.667111381073040e+05, -1.203638349977628e+03, 5.380694318593831e+04, 3.005328708406877e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.455611820252349e+04
