average,median,10th percentile,90th percentile,round_number
0.0023289665211062593,0.002770274418319111,0.0,0.0029991714995857496,0
0.06375545851528384,0.06745390119719279,0.05285288497190611,0.07419635459817729,1
0.1490538573508006,0.14194836839183272,0.08659442724458204,0.2532670956792306,2
0.37816593886462885,0.40044901335223915,0.15328173374613002,0.5974542111590411,3
0.5170305676855895,0.4911758634925003,0.42475602856940814,0.6409942671344229,4
0.6014556040756914,0.606257799964343,0.4939945280437757,0.7533440697233801,5
0.6550218340611353,0.6123972906950922,0.5158823529411766,0.7942307692307692,6
0.6593886462882096,0.5912077133762677,0.5263645690834473,0.8301724137931034,7
0.7117903930131004,0.6647512769264934,0.5700974591019841,0.860373247442213,8
0.7205240174672489,0.6867106128239732,0.6444999108575504,0.8442286301018226,9
0.7470160116448326,0.6925780100088313,0.6449008005569091,0.8723001136794241,10
0.719650655021834,0.7301253045596937,0.5288375824567659,0.850160434671002,11
0.7429403202328967,0.7334949063424252,0.6251649135318239,0.8773304281924972,12
0.7673944687045123,0.7467302004600722,0.641363942775822,0.8718704543509883,13
0.7755458515283843,0.7591372255881659,0.6865333012247145,0.8468811499957217,14
0.7991266375545851,0.7743637492240845,0.7492256142963515,0.8718704543509883,15
0.8090247452692868,0.8088137049055164,0.7424192212096106,0.8625547467768798,16
0.8136826783114993,0.8071100747649715,0.7685468151757745,0.9027661993179235,17
0.8229985443959243,0.8484982179314162,0.7284214445271779,0.9025263112860443,18
0.8241630276564774,0.8150962738456053,0.775836345711469,0.8725653656688139,19
0.8291120815138282,0.8068159672599715,0.7541228382955963,0.9205228031145717,20
0.8165938864628821,0.7926485345513685,0.752475800446761,0.9206043956043956,21
0.8375545851528384,0.8338956365272154,0.7756366344005957,0.9060913224706328,22
0.8302765647743814,0.8248443689869835,0.7315471632439958,0.9383573323228496,23
0.8480349344978166,0.8352152018254779,0.7738446558310239,0.9257389162561577,24
0.840174672489083,0.8505099389372482,0.7152610511660286,0.913452065176203,25
0.8547307132459971,0.8600571195430436,0.7700846378548424,0.9253294258577907,26
0.8550218340611354,0.8440177478580171,0.7899313603137815,0.9305987116331944,27
0.8544395924308588,0.8539882979075072,0.7645837047602068,0.936150056839712,28
0.8593886462882097,0.8671777500445712,0.7791507135398539,0.9237021599090564,29
0.8518195050946142,0.8764944317065182,0.7164531848242256,0.9550208412277378,30
0.868122270742358,0.8671699174793699,0.777786286112078,0.9624668435013263,31
0.8687045123726347,0.8661457046371798,0.7924643230073094,0.9585070102311481,32
0.8614264919941775,0.869926548538543,0.7247354681517578,0.9559303824666954,33
0.8643377001455604,0.8970850418969514,0.7022572224155935,0.9540564184418934,34
0.887627365356623,0.9018670979123786,0.7967460908413999,0.9339900376287705,35
0.89490538573508,0.8887745434349374,0.8436783320923306,0.9447566467213621,36
0.8852983988355168,0.8833031112807788,0.8301303052866716,0.9275862068965518,37
0.8791848617176128,0.8922859670613856,0.760511660285416,0.9551405539172829,38
0.8858806404657933,0.9153815296844356,0.7395040027845458,0.9528419856006063,39
0.8978165938864628,0.9179350295320309,0.7838722589627567,0.9495821169776092,40
0.8887918486171761,0.9009404528436442,0.8060877131917855,0.9576545203977298,41
